dt , barometer (mbar), pressure (mbar), altimeter (mbar), inTemp (C), outTemp (C), inHumidity	 (%), outHumidity	 (%), rainRate (mm/hour), rain (mm), dewpoint (C), windchill (C), heatindex (C), ET (mm), rxCheckPercent	 (%), windSpeed (m/s), windDir (grad), windGust (m/s), windGustDir (grad)
2023-11-21 02:22:00, 973.069, 973.069, 972.769, 27.0, 0.4, 9, 60, 0.0, 0.0, -6.4, -5.9, 0.4, 0.0, 77, 8.5, 270.0, 11.2, 270.0
2023-11-21 02:23:00, 972.967, 972.967, 972.667, 26.9, 0.4, 8, 61, 0.0, 0.0, -6.2, -4.4, 0.4, 0.0, 90, 4.9, 225.0, 8.0, 270.0
2023-11-21 02:24:00, 972.899, 972.899, 972.599, 26.9, 0.4, 8, 61, 0.0, 0.0, -6.2, -2.3, 0.4, 0.0, 85, 2.2, 270.0, 3.6, 270.0
2023-11-21 02:25:00, 973.001, 973.001, 972.701, 27.0, 0.4, 9, 61, 0.0, 0.0, -6.2, -2.3, 0.4, 0.0, 81, 2.2, 247.5, 4.5, 270.0
2023-11-21 02:26:00, 973.136, 973.136, 972.836, 27.0, 0.4, 9, 61, 0.0, 0.0, -6.2, -4.1, 0.4, 0.0, 85, 4.5, 270.0, 8.0, 292.5
2023-11-21 02:27:00, 973.103, 973.103, 972.803, 27.0, 0.4, 10, 61, 0.0, 0.0, -6.2, -5.7, 0.4, 0.0, 85, 7.6, 270.0, 11.2, 270.0
2023-11-21 02:28:00, 973.069, 973.069, 972.769, 27.0, 0.4, 9, 60, 0.0, 0.0, -6.5, -5.3, 0.4, 0.0, 85, 6.7, 270.0, 9.8, 270.0
2023-11-21 02:29:00, 972.899, 972.899, 972.599, 27.1, 0.4, 9, 60, 0.0, 0.0, -6.5, -4.6, 0.4, 0.0, 85, 5.4, 292.5, 10.7, 292.5
2023-11-21 02:30:00, 973.069, 973.069, 972.769, 27.1, 0.4, 10, 60, 0.0, 0.0, -6.5, -5.1, 0.4, 0.0, 85, 6.3, 270.0, 9.4, 270.0
2023-11-21 02:31:00, 973.001, 973.001, 972.701, 27.1, 0.4, 9, 60, 0.0, 0.0, -6.5, -5.1, 0.4, 0.0, 85, 6.3, 270.0, 8.9, 247.5
2023-11-21 02:32:00, 973.103, 973.103, 972.803, 27.1, 0.4, 9, 60, 0.0, 0.0, -6.5, -5.1, 0.4, 0.0, 81, 6.3, 225.0, 8.9, 225.0
2023-11-21 02:33:00, 973.001, 973.001, 972.701, 27.1, 0.4, 8, 59, 0.0, 0.0, -6.7, -4.6, 0.4, 0.0, 85, 5.4, 247.5, 6.7, 247.5
2023-11-21 02:34:00, 973.103, 973.103, 972.803, 27.1, 0.4, 8, 59, 0.0, 0.0, -6.7, -3.8, 0.4, 0.0, 90, 4.0, 270.0, 7.2, 270.0
2023-11-21 02:35:00, 973.001, 973.001, 972.701, 27.1, 0.4, 10, 60, 0.0, 0.0, -6.5, -4.1, 0.4, 0.0, 81, 4.5, 270.0, 5.8, 292.5
2023-11-21 02:36:00, 973.103, 973.103, 972.803, 27.2, 0.4, 10, 60, 0.0, 0.0, -6.5, -4.1, 0.4, 0.0, 85, 4.5, 270.0, 8.9, 247.5
2023-11-21 02:37:00, 973.204, 973.204, 972.904, 27.2, 0.4, 10, 60, 0.0, 0.0, -6.5, -5.1, 0.4, 0.0, 85, 6.3, 270.0, 10.3, 270.0
2023-11-21 02:38:00, 973.272, 973.272, 972.972, 27.2, 0.4, 9, 59, 0.0, 0.0, -6.7, -5.8, 0.4, 0.0, 81, 8.0, 225.0, 12.1, 247.5
2023-11-21 02:39:00, 973.035, 973.035, 972.735, 27.2, 0.4, 9, 59, 0.0, 0.0, -6.7, -3.8, 0.4, 0.0, 90, 4.0, 247.5, 6.3, 270.0
2023-11-21 02:40:00, 973.712, 973.712, 973.412, 27.2, 0.4, 8, 59, 0.0, 0.0, -6.7, -2.3, 0.4, 0.0, 85, 2.2, 270.0, 3.1, 270.0
2023-11-21 02:41:00, 973.170, 973.170, 972.870, 27.2, 0.4, 9, 60, 0.0, 0.0, -6.5, -1.7, 0.4, 0.0, 81, 1.8, 270.0, 3.1, 270.0
2023-11-21 02:42:00, 973.204, 973.204, 972.904, 27.2, 0.4, 9, 60, 0.0, 0.0, -6.5, -3.5, 0.4, 0.0, 81, 3.6, 225.0, 5.4, 225.0
2023-11-21 02:43:00, 973.272, 973.272, 972.972, 27.2, 0.4, 9, 60, 0.0, 0.0, -6.5, -3.8, 0.4, 0.0, 90, 4.0, 225.0, 5.8, 225.0
2023-11-21 02:44:00, 973.272, 973.272, 972.972, 27.2, 0.4, 9, 60, 0.0, 0.0, -6.5, -4.1, 0.4, 0.0, 85, 4.5, 270.0, 6.7, 270.0
2023-11-21 02:45:00, 973.103, 973.103, 972.803, 27.3, 0.3, 11, 59, 0.0, 0.0, -6.7, -4.7, 0.3, 0.0, 85, 5.4, 337.5, 11.6, 270.0
2023-11-21 02:46:00, 973.238, 973.238, 972.938, 27.3, 0.3, 10, 59, 0.0, 0.0, -6.7, -5.4, 0.3, 0.0, 85, 6.7, 270.0, 9.8, 270.0
2023-11-21 02:47:00, 973.407, 973.407, 973.107, 27.3, 0.4, 9, 59, 0.0, 0.0, -6.7, -5.3, 0.4, 0.0, 81, 6.7, 247.5, 9.8, 247.5
2023-11-21 02:48:00, 973.373, 973.373, 973.073, 27.3, 0.4, 8, 59, 0.0, 0.0, -6.7, -4.9, 0.4, 0.0, 85, 5.8, 270.0, 9.4, 270.0
2023-11-21 02:49:00, 973.204, 973.204, 972.904, 27.3, 0.3, 10, 60, 0.0, 0.0, -6.5, -4.9, 0.3, 0.0, 85, 5.8, 292.5, 6.7, 292.5
2023-11-21 02:50:00, 973.441, 973.441, 973.141, 27.4, 0.3, 11, 60, 0.0, 0.0, -6.5, -5.6, 0.3, 0.0, 90, 7.2, 247.5, 9.8, 292.5
2023-11-21 02:51:00, 973.373, 973.373, 973.073, 27.3, 0.3, 9, 60, 0.0, 0.0, -6.5, -4.2, 0.3, 0.0, 77, 4.5, 270.0, 5.8, 247.5
2023-11-21 02:52:00, 973.407, 973.407, 973.107, 27.3, 0.3, 9, 60, 0.0, 0.0, -6.5, -4.7, 0.3, 0.0, 85, 5.4, 202.5, 6.7, 225.0
2023-11-21 02:53:00, 973.306, 973.306, 973.006, 27.3, 0.3, 9, 59, 0.0, 0.0, -6.7, -3.9, 0.3, 0.0, 85, 4.0, 0.0, 5.4, 225.0
2023-11-21 02:54:00, 973.306, 973.306, 973.006, 27.4, 0.3, 10, 59, 0.0, 0.0, -6.7, -4.7, 0.3, 0.0, 81, 5.4, 270.0, 8.9, 292.5
2023-11-21 02:55:00, 973.407, 973.407, 973.107, 27.4, 0.3, 11, 60, 0.0, 0.0, -6.5, -3.9, 0.3, 0.0, 90, 4.0, 270.0, 6.3, 292.5
2023-11-21 02:56:00, 973.475, 973.475, 973.175, 27.4, 0.3, 10, 60, 0.0, 0.0, -6.5, 0.3, 0.3, 0.0, 81, 1.3, 270.0, 2.7, 270.0
2023-11-21 02:57:00, 973.475, 973.475, 973.175, 27.5, 0.3, 10, 61, 0.0, 0.0, -6.3, -2.8, 0.3, 0.0, 85, 2.7, 270.0, 8.0, 270.0
2023-11-21 02:58:00, 973.441, 973.441, 973.141, 27.5, 0.3, 9, 60, 0.0, 0.0, -6.6, -4.3, 0.3, 0.0, 77, 4.5, 292.5, 6.3, 292.5
2023-11-21 02:59:00, 973.373, 973.373, 973.073, 27.5, 0.3, 11, 59, 0.0, 0.0, -6.8, -4.3, 0.3, 0.0, 81, 4.5, 315.0, 8.0, 270.0
2023-11-21 03:00:00, 973.238, 973.238, 972.938, 27.6, 0.3, 12, 59, 0.0, 0.0, -6.8, -4.3, 0.3, 0.0, 90, 4.5, 292.5, 6.7, 292.5
2023-11-21 03:01:00, 973.373, 973.373, 973.073, 27.6, 0.3, 11, 59, 0.0, 0.0, -6.8, -4.3, 0.3, 0.0, 81, 4.5, 270.0, 6.7, 270.0
2023-11-21 03:02:00, 973.543, 973.543, 973.243, 27.6, 0.3, 10, 60, 0.0, 0.0, -6.6, -5.2, 0.3, 0.0, 90, 6.3, 270.0, 8.5, 270.0
2023-11-21 03:03:00, 973.509, 973.509, 973.209, 27.7, 0.3, 10, 60, 0.0, 0.0, -6.6, -4.5, 0.3, 0.0, 81, 4.9, 270.0, 8.5, 270.0
2023-11-21 03:04:00, 973.577, 973.577, 973.277, 27.7, 0.3, 10, 60, 0.0, 0.0, -6.6, -5.2, 0.3, 0.0, 77, 6.3, 292.5, 8.0, 292.5
2023-11-21 03:05:00, 973.306, 973.306, 973.006, 27.7, 0.3, 10, 59, 0.0, 0.0, -6.8, -2.4, 0.3, 0.0, 90, 2.2, 270.0, 5.4, 270.0
2023-11-21 03:06:00, 973.340, 973.340, 973.040, 27.8, 0.3, 11, 59, 0.0, 0.0, -6.8, -4.0, 0.3, 0.0, 81, 4.0, 337.5, 8.0, 337.5
2023-11-21 03:07:00, 973.340, 973.340, 973.040, 27.8, 0.3, 11, 59, 0.0, 0.0, -6.8, -4.0, 0.3, 0.0, 85, 4.0, 292.5, 5.8, 270.0
2023-11-21 03:08:00, 973.543, 973.543, 973.243, 27.8, 0.3, 11, 60, 0.0, 0.0, -6.6, -4.8, 0.3, 0.0, 81, 5.4, 292.5, 5.8, 270.0
2023-11-21 03:09:00, 973.543, 973.543, 973.243, 27.9, 0.3, 11, 59, 0.0, 0.0, -6.8, -4.3, 0.3, 0.0, 85, 4.5, 270.0, 7.2, 270.0
2023-11-21 03:10:00, 973.475, 973.475, 973.175, 27.9, 0.3, 10, 59, 0.0, 0.0, -6.8, -2.9, 0.3, 0.0, 81, 2.7, 247.5, 4.5, 247.5
2023-11-21 03:11:00, 973.577, 973.577, 973.277, 27.9, 0.3, 10, 59, 0.0, 0.0, -6.8, -3.6, 0.3, 0.0, 85, 3.6, 270.0, 5.4, 270.0
2023-11-21 03:12:00, 973.475, 973.475, 973.175, 28.0, 0.3, 11, 59, 0.0, 0.0, -6.8, -4.3, 0.3, 0.0, 85, 4.5, 292.5, 6.7, 315.0
2023-11-21 03:13:00, 973.441, 973.441, 973.141, 28.0, 0.3, 12, 59, 0.0, 0.0, -6.8, -3.3, 0.3, 0.0, 81, 3.1, 315.0, 4.9, 315.0
2023-11-21 03:14:00, 973.543, 973.543, 973.243, 28.1, 0.3, 12, 59, 0.0, 0.0, -6.8, -2.4, 0.3, 0.0, 85, 2.2, 270.0, 3.6, 270.0
2023-11-21 03:15:00, 973.543, 973.543, 973.243, 28.1, 0.3, 10, 59, 0.0, 0.0, -6.8, -2.4, 0.3, 0.0, 81, 2.2, 337.5, 2.7, 270.0
2023-11-21 03:16:00, 973.543, 973.543, 973.243, 28.1, 0.3, 11, 59, 0.0, 0.0, -6.8, -2.9, 0.3, 0.0, 90, 2.7, 315.0, 3.6, 292.5
2023-11-21 03:17:00, 973.543, 973.543, 973.243, 28.2, 0.3, 11, 59, 0.0, 0.0, -6.8, -2.9, 0.3, 0.0, 85, 2.7, 270.0, 4.9, 292.5
2023-11-21 03:18:00, 973.644, 973.644, 973.344, 28.2, 0.2, 11, 59, 0.0, 0.0, -6.8, -3.7, 0.2, 0.0, 81, 3.6, 292.5, 4.9, 315.0
2023-11-21 03:19:00, 973.610, 973.610, 973.310, 28.2, 0.2, 11, 59, 0.0, 0.0, -6.8, -2.5, 0.2, 0.0, 85, 2.2, 22.5, 3.6, 337.5
2023-11-21 03:20:00, 973.306, 973.306, 973.006, 28.3, 0.2, 11, 59, 0.0, 0.0, -6.8, 0.2, 0.2, 0.0, 77, 1.3, 22.5, 2.7, 247.5
2023-11-21 03:21:00, 973.204, 973.204, 972.904, 28.3, 0.2, 11, 59, 0.0, 0.0, -6.8, -2.9, 0.2, 0.0, 90, 2.7, 202.5, 3.6, 247.5
2023-11-21 03:22:00, 973.407, 973.407, 973.107, 28.3, 0.2, 10, 59, 0.0, 0.0, -6.8, -2.9, 0.2, 0.0, 81, 2.7, 270.0, 3.1, 292.5
2023-11-21 03:23:00, 973.475, 973.475, 973.175, 28.3, 0.2, 11, 59, 0.0, 0.0, -6.8, -2.9, 0.2, 0.0, 81, 2.7, 157.5, 4.0, 157.5
2023-11-21 03:24:00, 973.509, 973.509, 973.209, 28.4, 0.2, 12, 59, 0.0, 0.0, -6.8, -3.3, 0.2, 0.0, 90, 3.1, 337.5, 5.8, 247.5
2023-11-21 03:25:00, 973.577, 973.577, 973.277, 28.4, 0.2, 12, 58, 0.0, 0.0, -7.1, -2.5, 0.2, 0.0, 81, 2.2, 247.5, 7.6, 270.0
2023-11-21 03:26:00, 973.509, 973.509, 973.209, 28.4, 0.2, 11, 57, 0.0, 0.0, -7.3, -4.3, 0.2, 0.0, 85, 4.5, 225.0, 7.2, 157.5
2023-11-21 03:27:00, 973.678, 973.678, 973.378, 28.4, 0.2, 10, 58, 0.0, 0.0, -7.1, -3.7, 0.2, 0.0, 90, 3.6, 270.0, 5.8, 270.0
2023-11-21 03:28:00, 973.678, 973.678, 973.378, 28.4, 0.2, 10, 57, 0.0, 0.0, -7.3, -4.3, 0.2, 0.0, 81, 4.5, 247.5, 8.9, 270.0
2023-11-21 03:29:00, 973.644, 973.644, 973.344, 28.4, 0.3, 9, 57, 0.0, 0.0, -7.2, -4.8, 0.3, 0.0, 85, 5.4, 292.5, 7.6, 247.5
2023-11-21 03:30:00, 973.475, 973.475, 973.175, 28.4, 0.2, 10, 58, 0.0, 0.0, -7.1, -4.8, 0.2, 0.0, 81, 5.4, 270.0, 9.8, 292.5
2023-11-21 03:31:00, 973.441, 973.441, 973.141, 28.4, 0.2, 10, 58, 0.0, 0.0, -7.1, -3.7, 0.2, 0.0, 85, 3.6, 315.0, 5.4, 315.0
2023-11-21 03:32:00, 973.407, 973.407, 973.107, 28.4, 0.2, 11, 59, 0.0, 0.0, -6.8, -4.0, 0.2, 0.0, 90, 4.0, 225.0, 4.9, 247.5
2023-11-21 03:33:00, 973.543, 973.543, 973.243, 28.4, 0.2, 9, 59, 0.0, 0.0, -6.9, -4.4, 0.2, 0.0, 85, 4.5, 270.0, 7.2, 270.0
2023-11-21 03:34:00, 973.881, 973.881, 973.581, 28.4, 0.2, 9, 58, 0.0, 0.0, -7.1, -4.7, 0.2, 0.0, 77, 4.9, 247.5, 6.7, 247.5
2023-11-21 03:35:00, 973.644, 973.644, 973.344, 28.4, 0.2, 9, 58, 0.0, 0.0, -7.1, -4.4, 0.2, 0.0, 81, 4.5, 270.0, 7.2, 270.0
2023-11-21 03:36:00, 973.712, 973.712, 973.412, 28.4, 0.2, 9, 59, 0.0, 0.0, -6.9, -4.9, 0.2, 0.0, 81, 5.4, 247.5, 7.6, 247.5
2023-11-21 03:37:00, 973.644, 973.644, 973.344, 28.3, 0.2, 9, 59, 0.0, 0.0, -6.9, -4.9, 0.2, 0.0, 90, 5.4, 270.0, 8.0, 202.5
2023-11-21 03:38:00, 974.321, 974.321, 974.022, 28.3, 0.2, 9, 59, 0.0, 0.0, -6.9, -4.4, 0.2, 0.0, 85, 4.5, 225.0, 7.2, 202.5
2023-11-21 03:39:00, 974.321, 974.321, 974.022, 28.3, 0.2, 8, 59, 0.0, 0.0, -6.9, -3.8, 0.2, 0.0, 81, 3.6, 225.0, 5.8, 270.0
2023-11-21 03:40:00, 973.509, 973.509, 973.209, 28.3, 0.2, 10, 59, 0.0, 0.0, -6.9, -3.0, 0.2, 0.0, 81, 2.7, 0.0, 4.0, 292.5
2023-11-21 03:41:00, 973.475, 973.475, 973.175, 28.3, 0.2, 10, 59, 0.0, 0.0, -6.9, -4.1, 0.2, 0.0, 85, 4.0, 247.5, 5.8, 270.0
2023-11-21 03:42:00, 973.644, 973.644, 973.344, 28.3, 0.2, 9, 60, 0.0, 0.0, -6.7, -4.4, 0.2, 0.0, 90, 4.5, 225.0, 8.5, 225.0
2023-11-21 03:43:00, 973.577, 973.577, 973.277, 28.3, 0.2, 9, 59, 0.0, 0.0, -6.9, -4.7, 0.2, 0.0, 81, 4.9, 202.5, 7.2, 202.5
2023-11-21 03:44:00, 973.610, 973.610, 973.310, 28.3, 0.2, 8, 58, 0.0, 0.0, -7.1, -4.1, 0.2, 0.0, 81, 4.0, 225.0, 6.3, 270.0
2023-11-21 03:45:00, 973.712, 973.712, 973.412, 28.2, 0.2, 8, 58, 0.0, 0.0, -7.1, -3.4, 0.2, 0.0, 81, 3.1, 270.0, 4.9, 247.5
2023-11-21 03:46:00, 973.644, 973.644, 973.344, 28.2, 0.2, 8, 58, 0.0, 0.0, -7.1, -4.8, 0.2, 0.0, 85, 5.4, 225.0, 10.7, 202.5
2023-11-21 03:47:00, 973.170, 973.170, 972.870, 28.2, 0.2, 8, 58, 0.0, 0.0, -7.1, -5.7, 0.2, 0.0, 85, 7.2, 292.5, 9.8, 180.0
2023-11-21 03:48:00, 973.509, 973.509, 973.209, 28.2, 0.2, 10, 58, 0.0, 0.0, -7.1, -5.5, 0.2, 0.0, 90, 6.7, 292.5, 12.1, 292.5
2023-11-21 03:49:00, 973.509, 973.509, 973.209, 28.2, 0.2, 10, 58, 0.0, 0.0, -7.1, -5.5, 0.2, 0.0, 81, 6.7, 292.5, 9.4, 270.0
2023-11-21 03:50:00, 973.543, 973.543, 973.243, 28.2, 0.2, 10, 59, 0.0, 0.0, -6.8, -4.3, 0.2, 0.0, 81, 4.5, 315.0, 6.7, 270.0
2023-11-21 03:51:00, 973.712, 973.712, 973.412, 28.2, 0.2, 11, 59, 0.0, 0.0, -6.8, -4.8, 0.2, 0.0, 81, 5.4, 270.0, 7.6, 270.0
2023-11-21 03:52:00, 973.847, 973.847, 973.547, 28.2, 0.2, 9, 59, 0.0, 0.0, -6.8, -4.8, 0.2, 0.0, 81, 5.4, 270.0, 8.9, 315.0
2023-11-21 03:53:00, 973.712, 973.712, 973.412, 28.2, 0.2, 9, 59, 0.0, 0.0, -6.8, -5.3, 0.2, 0.0, 90, 6.3, 292.5, 9.8, 315.0
2023-11-21 03:54:00, 973.543, 973.543, 973.243, 28.2, 0.2, 10, 59, 0.0, 0.0, -6.8, -5.1, 0.2, 0.0, 81, 5.8, 292.5, 8.5, 270.0
2023-11-21 03:55:00, 973.678, 973.678, 973.378, 28.3, 0.2, 10, 59, 0.0, 0.0, -6.8, -5.5, 0.2, 0.0, 85, 6.7, 292.5, 9.4, 270.0
2023-11-21 03:56:00, 973.847, 973.847, 973.547, 28.3, 0.2, 10, 59, 0.0, 0.0, -6.8, -5.1, 0.2, 0.0, 81, 5.8, 270.0, 7.6, 315.0
2023-11-21 03:57:00, 973.746, 973.746, 973.446, 28.3, 0.2, 10, 58, 0.0, 0.0, -7.1, -5.3, 0.2, 0.0, 81, 6.3, 292.5, 8.9, 292.5
2023-11-21 03:58:00, 973.746, 973.746, 973.446, 28.3, 0.2, 11, 59, 0.0, 0.0, -6.8, -5.3, 0.2, 0.0, 94, 6.3, 270.0, 10.3, 270.0
2023-11-21 03:59:00, 973.847, 973.847, 973.547, 28.3, 0.2, 10, 59, 0.0, 0.0, -6.8, -3.7, 0.2, 0.0, 81, 3.6, 292.5, 6.3, 270.0
2023-11-21 04:00:00, 973.678, 973.678, 973.378, 28.4, 0.2, 10, 59, 0.0, 0.0, -6.8, -4.0, 0.2, 0.0, 85, 4.0, 247.5, 5.4, 247.5
2023-11-21 04:01:00, 973.814, 973.814, 973.514, 28.4, 0.2, 10, 59, 0.0, 0.0, -6.8, -5.5, 0.2, 0.0, 81, 6.7, 247.5, 9.4, 270.0
2023-11-21 04:02:00, 973.881, 973.881, 973.581, 28.4, 0.2, 9, 59, 0.0, 0.0, -6.8, -5.5, 0.2, 0.0, 85, 6.7, 270.0, 9.8, 247.5
2023-11-21 04:03:00, 973.949, 973.949, 973.649, 28.3, 0.2, 8, 59, 0.0, 0.0, -6.8, -5.3, 0.2, 0.0, 85, 6.3, 292.5, 11.2, 247.5
2023-11-21 04:04:00, 973.881, 973.881, 973.581, 28.3, 0.2, 9, 59, 0.0, 0.0, -6.8, -5.1, 0.2, 0.0, 85, 5.8, 292.5, 9.4, 270.0
2023-11-21 04:05:00, 973.881, 973.881, 973.581, 28.3, 0.2, 10, 58, 0.0, 0.0, -7.1, -4.6, 0.2, 0.0, 85, 4.9, 315.0, 7.6, 270.0
2023-11-21 04:06:00, 973.814, 973.814, 973.514, 28.3, 0.2, 10, 58, 0.0, 0.0, -7.1, -4.8, 0.2, 0.0, 81, 5.4, 247.5, 8.5, 247.5
2023-11-21 04:07:00, 973.983, 973.983, 973.683, 28.3, 0.3, 9, 58, 0.0, 0.0, -7.0, -5.0, 0.3, 0.0, 85, 5.8, 247.5, 9.8, 247.5
2023-11-21 04:08:00, 973.949, 973.949, 973.649, 28.3, 0.3, 8, 58, 0.0, 0.0, -7.0, -4.5, 0.3, 0.0, 85, 4.9, 270.0, 5.8, 292.5
2023-11-21 04:09:00, 973.881, 973.881, 973.581, 28.3, 0.3, 9, 58, 0.0, 0.0, -7.0, -1.9, 0.3, 0.0, 81, 1.8, 225.0, 3.1, 225.0
2023-11-21 04:10:00, 974.051, 974.051, 973.751, 28.3, 0.3, 9, 58, 0.0, 0.0, -7.0, -2.9, 0.3, 0.0, 85, 2.7, 225.0, 3.1, 225.0
2023-11-21 04:11:00, 974.118, 974.118, 973.818, 28.2, 0.2, 9, 58, 0.0, 0.0, -7.1, -3.3, 0.2, 0.0, 81, 3.1, 270.0, 4.0, 270.0
2023-11-21 04:12:00, 974.220, 974.220, 973.920, 28.3, 0.2, 9, 58, 0.0, 0.0, -7.1, -4.0, 0.2, 0.0, 85, 4.0, 292.5, 6.7, 315.0
2023-11-21 04:13:00, 974.220, 974.220, 973.920, 28.3, 0.2, 10, 58, 0.0, 0.0, -7.1, -4.3, 0.2, 0.0, 81, 4.5, 292.5, 5.8, 270.0
2023-11-21 04:14:00, 974.321, 974.321, 974.022, 28.3, 0.2, 10, 58, 0.0, 0.0, -7.1, -5.9, 0.2, 0.0, 90, 7.6, 270.0, 11.2, 270.0
2023-11-21 04:15:00, 974.118, 974.118, 973.818, 28.3, 0.2, 9, 58, 0.0, 0.0, -7.1, -5.7, 0.2, 0.0, 81, 7.2, 292.5, 9.4, 292.5
2023-11-21 04:16:00, 974.457, 974.457, 974.157, 28.3, 0.2, 10, 57, 0.0, 0.0, -7.3, -6.1, 0.2, 0.0, 81, 8.0, 270.0, 10.3, 202.5
2023-11-21 04:17:00, 974.186, 974.186, 973.886, 28.3, 0.2, 9, 57, 0.0, 0.0, -7.3, -4.3, 0.2, 0.0, 81, 4.5, 135.0, 6.3, 135.0
2023-11-21 04:18:00, 974.186, 974.186, 973.886, 28.3, 0.3, 11, 56, 0.0, 0.0, -7.5, -1.9, 0.3, 0.0, 81, 1.8, 135.0, 2.7, 202.5
2023-11-21 04:19:00, 974.321, 974.321, 974.022, 28.3, 0.3, 10, 57, 0.0, 0.0, -7.2, -2.9, 0.3, 0.0, 90, 2.7, 292.5, 4.0, 270.0
2023-11-21 04:20:00, 974.999, 974.999, 974.699, 28.3, 0.3, 10, 57, 0.0, 0.0, -7.2, 0.3, 0.3, 0.0, 81, 1.3, 0.0, 2.2, 0.0
2023-11-21 04:21:00, 974.321, 974.321, 974.022, 28.4, 0.2, 10, 57, 0.0, 0.0, -7.3, 0.2, 0.2, 0.0, 85, 1.3, 45.0, 3.1, 270.0
2023-11-21 04:22:00, 974.694, 974.694, 974.394, 28.4, 0.2, 10, 57, 0.0, 0.0, -7.3, -4.0, 0.2, 0.0, 85, 4.0, 270.0, 6.3, 270.0
2023-11-21 04:23:00, 974.220, 974.220, 973.920, 28.4, 0.2, 10, 56, 0.0, 0.0, -7.5, -3.3, 0.2, 0.0, 77, 3.1, 247.5, 5.4, 22.5
2023-11-21 04:24:00, 974.491, 974.491, 974.191, 28.4, 0.2, 10, 56, 0.0, 0.0, -7.5, -3.3, 0.2, 0.0, 90, 3.1, 270.0, 5.4, 247.5
2023-11-21 04:25:00, 974.559, 974.559, 974.259, 28.4, 0.2, 9, 57, 0.0, 0.0, -7.3, -4.0, 0.2, 0.0, 81, 4.0, 247.5, 6.7, 292.5
2023-11-21 04:26:00, 974.457, 974.457, 974.157, 28.4, 0.2, 10, 57, 0.0, 0.0, -7.3, -3.3, 0.2, 0.0, 77, 3.1, 292.5, 4.9, 292.5
2023-11-21 04:27:00, 974.423, 974.423, 974.123, 28.4, 0.2, 10, 57, 0.0, 0.0, -7.3, -3.3, 0.2, 0.0, 85, 3.1, 247.5, 4.5, 225.0
2023-11-21 04:28:00, 974.694, 974.694, 974.394, 28.4, 0.2, 10, 57, 0.0, 0.0, -7.3, -4.6, 0.2, 0.0, 81, 4.9, 247.5, 6.3, 225.0
2023-11-21 04:29:00, 974.762, 974.762, 974.462, 28.4, 0.2, 9, 57, 0.0, 0.0, -7.3, -4.0, 0.2, 0.0, 85, 4.0, 247.5, 5.8, 270.0
2023-11-21 04:30:00, 974.559, 974.559, 974.259, 28.4, 0.2, 9, 57, 0.0, 0.0, -7.3, 0.2, 0.2, 0.0, 85, 1.3, 247.5, 2.7, 247.5
2023-11-21 04:31:00, 974.694, 974.694, 974.394, 28.4, 0.2, 10, 57, 0.0, 0.0, -7.3, -3.0, 0.2, 0.0, 85, 2.7, 247.5, 5.8, 247.5
2023-11-21 04:32:00, 974.762, 974.762, 974.462, 28.4, 0.2, 9, 57, 0.0, 0.0, -7.3, -5.8, 0.2, 0.0, 81, 7.2, 270.0, 10.7, 292.5
2023-11-21 04:33:00, 974.728, 974.728, 974.428, 28.4, 0.2, 9, 57, 0.0, 0.0, -7.3, -4.7, 0.2, 0.0, 81, 4.9, 202.5, 8.5, 202.5
2023-11-21 04:34:00, 974.660, 974.660, 974.360, 28.4, 0.2, 9, 58, 0.0, 0.0, -7.1, -3.8, 0.2, 0.0, 85, 3.6, 202.5, 5.8, 157.5
2023-11-21 04:35:00, 974.762, 974.762, 974.462, 28.4, 0.2, 9, 58, 0.0, 0.0, -7.1, -4.9, 0.2, 0.0, 85, 5.4, 225.0, 7.6, 225.0
2023-11-21 04:36:00, 974.728, 974.728, 974.428, 28.4, 0.2, 8, 58, 0.0, 0.0, -7.1, -5.1, 0.2, 0.0, 85, 5.8, 270.0, 9.4, 270.0
2023-11-21 04:37:00, 974.592, 974.592, 974.292, 28.3, 0.2, 8, 58, 0.0, 0.0, -7.1, -4.4, 0.2, 0.0, 85, 4.5, 270.0, 7.2, 292.5
2023-11-21 04:38:00, 974.626, 974.626, 974.326, 28.3, 0.1, 10, 59, 0.0, 0.0, -6.9, -5.8, 0.1, 0.0, 81, 7.2, 225.0, 9.8, 270.0
2023-11-21 04:39:00, 974.796, 974.796, 974.496, 28.3, 0.1, 8, 60, 0.0, 0.0, -6.7, -4.2, 0.1, 0.0, 81, 4.0, 225.0, 8.0, 247.5
2023-11-21 04:40:00, 974.728, 974.728, 974.428, 28.3, 0.1, 8, 61, 0.0, 0.0, -6.6, -4.5, 0.1, 0.0, 94, 4.5, 225.0, 6.3, 202.5
2023-11-21 04:41:00, 974.694, 974.694, 974.394, 28.3, 0.1, 8, 60, 0.0, 0.0, -6.8, -5.1, 0.1, 0.0, 85, 5.4, 270.0, 8.0, 270.0
2023-11-21 04:42:00, 974.762, 974.762, 974.462, 28.2, 0.1, 8, 61, 0.0, 0.0, -6.6, -3.1, 0.1, 0.0, 81, 2.7, 247.5, 5.4, 292.5
2023-11-21 04:43:00, 974.694, 974.694, 974.394, 28.2, 0.0, 9, 61, 0.0, 0.0, -6.6, -5.4, 0.0, 0.0, 85, 5.8, 225.0, 8.5, 202.5
